t,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
3.38300000000000000E+03,6.18810698346531958E-13,1.17590568710130728E-02,1.04439060064688423E-10,3.79799887551704463E-02,1.07735449986475046E-11,3.94239990364867593E-03,5.00204591555254379E-12,2.00010981268085438E-03,6.40755839134562693E-14,7.88959352406956517E-17,1.58218209460031427E-05,2.21540709140113764E-14,2.30017456622936928E-08,1.35248219644083818E-05,9.35334259744700229E-06,3.33112326383630397E-08,7.58919207288354846E-23,7.24408949244235245E-13,2.59098675011960047E-07,2.86841656334686714E-04,3.03783614830421171E-03,7.21604882393861162E-12
3.40000000000000000E+03,5.86106157873704668E-13,1.17590568709928459E-02,9.89193890637931209E-11,3.79799887552705537E-02,1.02041562670128202E-11,3.94239990352055966E-03,4.73768459539829882E-12,2.00010981265104663E-03,6.06891483999892273E-14,7.47262346851187577E-17,1.58218209484884560E-05,2.09832141262838400E-14,2.30017456622936928E-08,1.35248219652878832E-05,9.35334259915770222E-06,3.33112326344364067E-08,6.80821307743642381E-23,6.86123473794996863E-13,2.59098956759972263E-07,2.86841656334994031E-04,3.03783614831118487E-03,6.83467603668807442E-12
3.41700000000000000E+03,5.55130073244333203E-13,1.17590568709736928E-02,9.36914361991825746E-11,3.79799887553656582E-02,9.66486009339309815E-12,3.94239990339925218E-03,4.48729493979767427E-12,2.00010981262282918E-03,5.74816881649979677E-14,7.07769054668620127E-17,1.58218209508429941E-05,1.98742378669010929E-14,2.30017456622936928E-08,1.35248219661208978E-05,9.35334260077822871E-06,3.33112326307164233E-08,6.10760259497131935E-23,6.49861410165716534E-13,2.59099223617422192E-07,2.86841656335287199E-04,3.03783614831780891E-03,6.47345904472122295E-12
3.43400000000000000E+03,5.25791094463574191E-13,1.17590568709555528E-02,8.87397839811149755E-11,3.79799887554559956E-02,9.15406606688270635E-12,3.94239990328438747E-03,4.25013853735827612E-12,2.00010981259611835E-03,5.44437442507902294E-14,6.70363008199427657E-17,1.58218209530726999E-05,1.88238717104827427E-14,2.30017456622936928E-08,1.35248219669100615E-05,9.35334260231298126E-06,3.33112326271939507E-08,5.47904844089660393E-23,6.15515819749911713E-13,2.59099476371285447E-07,2.86841656335566869E-04,3.03783614832410205E-03,6.13133260138966764E-12
3.45100000000000000E+03,4.98002699442016232E-13,1.17590568709383756E-02,8.40498297440198883E-11,3.79799887555418159E-02,8.67026783080615473E-12,3.94239990317562811E-03,4.02551600220095162E-12,2.00010981257083345E-03,5.15663576116418523E-14,6.34933895174824084E-17,1.58218209551844141E-05,1.78290180756898958E-14,2.30017456622936928E-08,1.35248219676576443E-05,9.35334260376658128E-06,3.33112326238580769E-08,4.91521032842591718E-23,5.82985415715014358E-13,2.59099715766945674E-07,2.86841656335833474E-04,3.03783614833007991E-03,5.80728775901142060E-12
3.46800000000000000E+03,4.71682938838394533E-13,1.17590568709221126E-02,7.96077425825362456E-11,3.79799887556233479E-02,8.21203864040001065E-12,3.94239990307264799E-03,3.81276491143787547E-12,2.00010981254689600E-03,4.88410426930755131E-14,6.01377233398965626E-17,1.58218209571842013E-05,1.68867430903500734E-14,2.30017456622936928E-08,1.35248219683658671E-05,9.35334260514325376E-06,3.33112326206992528E-08,4.40940138745357866E-23,5.52174264301461136E-13,2.59099942510392340E-07,2.86841656336087611E-04,3.03783614833575853E-03,5.50036889342926908E-12
3.48500000000000000E+03,4.46754194385915328E-13,1.17590568709067065E-02,7.54004225634728393E-11,3.79799887557007929E-02,7.77802715527533921E-12,3.94239990297513918E-03,3.61125785165294322E-12,2.00010981252423834E-03,4.62597624076082117E-14,5.69594062627316244E-17,1.58218209590785769E-05,1.59942679393041914E-14,2.30017456622936928E-08,1.35248219690366935E-05,9.35334260644729148E-06,3.33112326177070229E-08,3.95564396243152173E-23,5.22991501910687587E-13,2.59100157270303378E-07,2.86841656336329930E-04,3.03783614834115308E-03,5.20967088583754232E-12
3.50200000000000000E+03,4.23142949992928110E-13,1.17590568708921192E-02,7.14154620934718243E-11,3.79799887557743659E-02,7.36695345424439317E-12,3.94239990288281199E-03,3.42040056862985562E-12,2.00010981250278849E-03,4.38149044329523156E-14,5.39490652727468668E-17,1.58218209608726062E-05,1.51489606695422112E-14,2.30017456622936928E-08,1.35248219696721952E-05,9.35334260768234005E-06,3.33112326148734926E-08,3.54858154801749134E-23,4.95351067143275084E-13,2.59100360680015857E-07,2.86841656336560866E-04,3.03783614834627789E-03,4.93433645353570772E-12
3.51900000000000000E+03,4.00779574940161270E-13,1.17590568708783004E-02,6.76411093284057465E-11,3.79799887558442614E-02,6.97760526077159953E-12,3.94239990279539321E-03,3.23963021486714264E-12,2.00010981248248398E-03,4.14992587629098121E-14,5.10978227264396308E-17,1.58218209625717950E-05,1.43483284284486952E-14,2.30017456622936928E-08,1.35248219702741866E-05,9.35334260885212135E-06,3.33112326121898937E-08,3.18340886577378779E-23,4.69171446999684690E-13,2.59100553339395122E-07,2.86841656336781175E-04,3.03783614835114553E-03,4.67355362176125235E-12
3.53600000000000000E+03,3.79598118536330769E-13,1.17590568708652154E-02,6.40662335166123379E-11,3.79799887559106389E-02,6.60883436791045986E-12,3.94239990271261567E-03,3.06841368971322831E-12,2.00010981246326325E-03,3.93059964447003235E-14,4.83972701693457872E-17,1.58218209642125046E-05,1.35900101122769745E-14,2.30017456622936928E-08,1.35248219708385427E-05,9.35334260997187180E-06,3.33112326095912032E-08,2.85579343303251272E-23,4.44375436494433337E-13,2.59100735816603133E-07,2.86841656336991185E-04,3.03783614835576856E-03,4.42655332913691387E-12
3.55300000000000000E+03,3.59536115626628239E-13,1.17590568708528260E-02,6.06802921737931457E-11,3.79799887559737134E-02,6.25955325218838081E-12,3.94239990263424000E-03,2.90624606722855799E-12,2.00010981244506860E-03,3.72286494390716493E-14,4.58394435345317506E-17,1.58218209677168866E-05,1.28717694041049022E-14,2.30017456622936928E-08,1.35248219710011832E-05,9.35334261177639249E-06,3.33112326035649344E-08,2.56190934041648943E-23,4.20889910974877049E-13,2.59100908649774322E-07,2.86841656337191275E-04,3.03783614836016175E-03,4.19260715967265408E-12
3.57000000000000000E+03,3.40534402378610438E-13,1.17590568708410941E-02,5.74732999926081604E-11,3.79799887560336308E-02,5.92873186643547190E-12,3.94239990256002766E-03,2.75264910712681395E-12,2.00010981242784540E-03,3.52610915488770724E-14,4.34167996712055249E-17,1.58218209710357209E-05,1.21914881756484791E-14,2.30017456622936928E-08,1.35248219711553550E-05,9.35334261348543562E-06,3.33112325978578778E-08,2.29827125290043506E-23,3.98645610472879924E-13,2.59101072348602082E-07,2.86841656337382257E-04,3.03783614836433506E-03,3.97102519461923611E-12
3.58700000000000000E+03,3.22536941806939725E-13,1.17590568708299831E-02,5.44357993956194518E-11,3.79799887560905436E-02,5.61539460213636821E-12,3.94239990248976008E-03,2.60716984442930693E-12,2.00010981241154160E-03,3.33975203492791657E-14,4.11221940834998126E-17,1.58218209741797276E-05,1.15471602441970418E-14,2.30017456622936928E-08,1.35248219713013310E-05,9.35334261510439002E-06,3.33112325924514981E-08,2.06176349266095939E-23,3.77576935453785377E-13,2.59101227395842201E-07,2.86841656337564295E-04,3.03783614836829934E-03,3.76115397788220649E-12
3.60400000000000000E+03,3.05490658516531645E-13,1.17590568708194568E-02,5.15588326443950991E-11,3.79799887561446045E-02,5.31861741230870674E-12,3.94239990242322477E-03,2.46937925364549734E-12,2.00010981239610603E-03,3.16324400772965257E-14,3.89488598667280995E-17,1.58218209771573432E-05,1.09368854550734368E-14,2.30017456622936928E-08,1.35248219714396853E-05,9.35334261663770092E-06,3.33112325873313693E-08,1.84959413832459339E-23,3.57621753360250890E-13,2.59101374248736670E-07,2.86841656337737713E-04,3.03783614837206282E-03,3.56237458893662584E-12
3.62100000000000000E+03,2.89345282180814293E-13,1.17590568708094909E-02,4.88339154226980292E-11,3.79799887561959593E-02,5.03752508644319784E-12,3.94239990236022655E-03,2.33887098355588518E-12,2.00010981238149576E-03,2.99606454245289765E-14,3.68903877514421517E-17,1.58218209799776647E-05,1.03588640779864583E-14,2.30017456622936928E-08,1.35248219715707738E-05,9.35334261809001514E-06,3.33112325824818012E-08,1.65925857927269277E-23,3.38721215380268730E-13,2.59101513340361945E-07,2.86841656337902945E-04,3.03783614837563895E-03,3.37410081760243493E-12
3.63800000000000000E+03,2.74053199292073202E-13,1.17590568708000557E-02,4.62530118158208523E-11,3.79799887562447258E-02,4.77128866946526263E-12,3.94239990230057461E-03,2.21526015886232673E-12,2.00010981236766481E-03,2.83772061864441347E-14,3.49407072021753792E-17,1.58218209826260183E-05,9.81139149953924369E-15,2.30017456622936928E-08,1.35248219716992959E-05,9.35334261945697046E-06,3.33112325779303359E-08,1.48849863593372439E-23,3.20819582899122735E-13,2.59101645080906121E-07,2.86841656338060371E-04,3.03783614837903554E-03,3.19577743528183004E-12
3.65500000000000000E+03,2.59569312746929297E-13,1.17590568707911132E-02,4.38085106122785477E-11,3.79799887562910360E-02,4.51912301710463089E-12,3.94239990224408768E-03,2.09818224517139935E-12,2.00010981235457155E-03,2.68774527235215722E-14,3.30940685177619931E-17,1.58218209837261616E-05,9.29285319569418235E-15,2.30017456622936928E-08,1.35248219720896340E-05,9.35334262021454149E-06,3.33112325761935941E-08,1.33532016515136109E-23,3.03864063123533231E-13,2.59101769858878328E-07,2.86841656338210425E-04,3.03783614838225953E-03,3.02687855756310671E-12
3.67200000000000000E+03,2.45850908852519653E-13,1.17590568707826512E-02,4.14932028579727442E-11,3.79799887563350425E-02,4.28028448046661349E-12,3.94239990219060789E-03,1.98729197396655136E-12,2.00010981234217738E-03,2.54569621885150820E-14,3.13450258669383664E-17,1.58218209847675886E-05,8.80171997217747755E-15,2.30017456622936928E-08,1.35248219724595147E-05,9.35334262093186150E-06,3.33112325745497877E-08,1.19790653815149693E-23,2.87804653392886466E-13,2.59101888042255195E-07,2.86841656338353323E-04,3.03783614838532348E-03,2.86690609336079730E-12
3.68900000000000000E+03,2.32857531362114495E-13,1.17590568707746368E-02,3.93002605966310916E-11,3.79799887563768493E-02,4.05406871297677266E-12,3.94239990213997044E-03,1.88226232439165776E-12,2.00010981233044501E-03,2.41115454850907154E-14,2.96884212370044802E-17,1.58218209857542871E-05,8.33654345300672889E-15,2.30017456622936928E-08,1.35248219728098323E-05,9.35334262161139877E-06,3.33112325729923786E-08,1.07463379916724806E-23,2.72593993719228100E-13,2.59101999979565158E-07,2.86841656338489553E-04,3.03783614838823478E-03,2.71538827602194047E-12
3.70600000000000000E+03,2.20550862167386705E-13,1.17590568707670474E-02,3.72232167338294130E-11,3.79799887564165606E-02,3.83980859322628337E-12,3.94239990209202269E-03,1.78278355885177145E-12,2.00010981231933801E-03,2.28372349133275680E-14,2.81193692195253310E-17,1.58218209866889745E-05,7.89595180979283696E-15,2.30017456622936928E-08,1.35248219731416557E-05,9.35334262225508282E-06,3.33112325715170987E-08,9.64046741000274095E-24,2.58187227120191336E-13,2.59102106000916755E-07,2.86841656338619549E-04,3.03783614839099950E-03,2.57187827206215250E-12
3.72300000000000000E+03,2.08894608296497206E-13,1.17590568707598552E-02,3.52559459652126305E-11,3.79799887564542527E-02,3.63687225759875749E-12,3.94239990204661977E-03,1.68856230958164960E-12,2.00010981230882429E-03,2.16302724687778824E-14,2.66332426030219889E-17,1.58218209875744322E-05,7.47864571615227348E-15,2.30017456622936928E-08,1.35248219734559388E-05,9.35334262286481779E-06,3.33112325701195407E-08,8.64839908773416173E-24,2.44541867333560188E-13,2.59102206418972240E-07,2.86841656338743364E-04,3.03783614839362457E-03,2.43595286343197282E-12
3.74000000000000000E+03,1.97854394884342826E-13,1.17590568707530482E-02,3.33926467126711339E-11,3.79799887564900643E-02,3.44466123687348490E-12,3.94239990200363072E-03,1.59932071348978027E-12,2.00010981229887174E-03,2.04870987599274104E-14,2.52256587270962967E-17,1.58218209884126797E-05,7.08339451593050254E-15,2.30017456622936928E-08,1.35248219737537353E-05,9.35334262344217917E-06,3.33112325687966737E-08,7.75836292541871438E-24,2.31617673523199321E-13,2.59102301529869315E-07,2.86841656338861380E-04,3.03783614839611780E-03,2.30721119942590324E-12
3.75700000000000000E+03,1.87397663799390860E-13,1.17590568707466002E-02,3.16278240151907155E-11,3.79799887565240926E-02,3.26260869130881252E-12,3.94239990196292717E-03,1.51479559272672391E-12,2.00010981228945046E-03,1.94043425113714572E-14,2.38924665577515670E-17,1.58218209892070340E-05,6.70903259393191350E-15,2.30017456622936928E-08,1.35248219740357532E-05,9.35334262398918965E-06,3.33112325675430385E-08,6.95996503643738475E-24,2.19376531606853801E-13,2.59102391614094786E-07,2.86841656338973812E-04,3.03783614839848743E-03,2.18527361455366863E-12
3.77400000000000000E+03,1.77493577628061129E-13,1.17590568707404992E-02,2.99562733239800595E-11,3.79799887565564140E-02,3.09017773900785531E-12,3.94239990192438768E-03,1.43473767855941500E-12,2.00010981228053268E-03,1.83788106217689031E-14,2.26297344457928697E-17,1.58218209899593077E-05,6.35445593847264011E-15,2.30017456622936928E-08,1.35248219743029159E-05,9.35334262450726042E-06,3.33112325663558953E-08,6.24373677558142668E-24,2.07782341855813664E-13,2.59102476937311538E-07,2.86841656339080985E-04,3.03783614840073737E-03,2.06978050889021489E-12
3.79100000000000000E+03,1.68112928733909239E-13,1.17590568707347173E-02,2.83730651539602225E-11,3.79799887565871047E-02,2.92685987262367392E-12,3.94239990188789344E-03,1.35891087626745962E-12,2.00010981227209022E-03,1.74074787472210036E-14,2.14337385321958209E-17,1.58218209906714760E-05,6.01861888558910966E-15,2.30017456622936928E-08,1.35248219745560568E-05,9.35334262499782463E-06,3.33112325652321804E-08,5.60121374952841684E-24,1.96800912435128851E-13,2.59102557751141666E-07,2.86841656339183063E-04,3.03783614840287411E-03,1.96039128759474149E-12
3.80800000000000000E+03,1.59228053122663009E-13,1.17590568707292391E-02,2.68735305464859792E-11,3.79799887566162481E-02,2.77217345974717753E-12,3.94239990185334035E-03,1.28709156888702584E-12,2.00010981226409965E-03,1.64874823823333305E-14,2.03009517662623276E-17,1.58218209913456973E-05,5.70053103532514260E-15,2.30017456622936928E-08,1.35248219747959111E-05,9.35334262546234936E-06,3.33112325641684857E-08,5.02481111705905492E-24,1.86399858570147168E-13,2.59102634293909272E-07,2.86841656339280316E-04,3.03783614840490417E-03,1.85678335648155020E-12
3.82500000000000000E+03,1.50812748859807042E-13,1.17590568707240523E-02,2.54532473003574233E-11,3.79799887566439412E-02,2.62566232254962937E-12,3.94239990182062260E-03,1.21906795775352739E-12,2.00010981225653322E-03,1.56161084126497072E-14,1.92280335041754172E-17,1.58218209919849158E-05,5.39925433099430270E-15,2.30017456622936928E-08,1.35248219750229938E-05,9.35334262590257101E-06,3.33112325631598878E-08,4.50772457722152668E-24,1.76548507042227623E-13,2.59102706791342708E-07,2.86841656339372852E-04,3.03783614840683102E-03,1.75865117067360049E-12
3.84200000000000000E+03,1.42842198799794993E-13,1.17590568707191447E-02,2.41080269305315107E-11,3.79799887566702257E-02,2.48689439249136233E-12,3.94239990178964217E-03,1.15463943789702114E-12,2.00010981224937141E-03,1.47907871135479725E-14,1.82118196572784768E-17,1.58218209925902089E-05,5.11390029280552827E-15,2.30017456622936928E-08,1.35248219752381250E-05,9.35334262631947894E-06,3.33112325622048979E-08,4.04381931072279178E-24,1.67217805731914845E-13,2.59102775457240553E-07,2.86841656339461106E-04,3.03783614840866158E-03,1.66570533353565766E-12
3.85900000000000000E+03,1.35292897399103462E-13,1.17590568707144922E-02,2.28339023160806569E-11,3.79799887566951988E-02,2.35546043613236832E-12,3.94239990176030886E-03,1.09361600644907977E-12,2.00010981224259254E-03,1.40090845719862658E-14,1.72493133610250076E-17,1.58218209931632301E-05,4.84362739768849304E-15,2.30017456622936928E-08,1.35248219754419736E-05,9.35334262671424711E-06,3.33112325613009615E-08,3.62767780869343659E-24,1.58380237942833734E-13,2.59102840494101969E-07,2.86841656339545132E-04,3.03783614841039978E-03,1.57767174322967298E-12
3.87600000000000000E+03,1.28142581397108067E-13,1.17590568707100912E-02,2.16271160009365071E-11,3.79799887567189298E-02,2.23097284828028279E-12,3.94239990173253594E-03,1.03581770231221640E-12,2.00010981223617493E-03,1.32686955087856051E-14,1.63376761370688054E-17,1.58218209937061342E-05,4.58763859760747716E-15,2.30017456622936928E-08,1.35248219756350446E-05,9.35334262708822402E-06,3.33112325604445252E-08,3.25436481726489249E-24,1.50009741253552339E-13,2.59102902093723642E-07,2.86841656339625092E-04,3.03783614841205210E-03,1.49429078437449315E-12
3.89300000000000000E+03,1.21370164160763302E-13,1.17590568707059175E-02,2.04841091129902967E-11,3.79799887567414743E-02,2.11306450892393268E-12,3.94239990170623927E-03,9.81074075449178771E-13,2.00010981223009993E-03,1.25674364802392785E-14,1.54742195224551284E-17,1.58218209942198766E-05,4.34517896902167711E-15,2.30017456622936928E-08,1.35248219758180224E-05,9.35334262744226177E-06,3.33112325596342654E-08,2.91946851950274885E-24,1.42081630658245894E-13,2.59102960437765978E-07,2.86841656339701311E-04,3.03783614841362072E-03,1.41531656242729384E-12
3.91000000000000000E+03,1.14955673499044528E-13,1.17590568707019692E-02,1.94015108687962128E-11,3.79799887567628877E-02,2.00138770057977778E-12,3.94239990168133991E-03,9.29223684215891485E-13,2.00010981222435019E-03,1.19032394390360568E-14,1.46563971412154220E-17,1.58218209947067512E-05,4.11553348658227611E-15,2.30017456622936928E-08,1.35248219759912982E-05,9.35334262777770206E-06,3.33112325588663374E-08,2.61903553917288594E-24,1.34572525769412841E-13,2.59103015698288419E-07,2.86841656339774061E-04,3.03783614841511129E-03,1.34051617852912271E-12
3.92700000000000000E+03,1.08880192763973318E-13,1.17590568706982292E-02,1.83761286329655966E-11,3.79799887567832256E-02,1.89561308285529968E-12,3.94239990165776415E-03,8.80113619262197608E-13,2.00010981221890706E-03,1.12741456354853747E-14,1.38817971949780440E-17,1.58218209951678556E-05,3.89802491448624811E-15,2.30017456622936928E-08,1.35248219761554481E-05,9.35334262809540040E-06,3.33112325581391133E-08,2.34951933390360882E-24,1.27460281867960418E-13,2.59103068038257086E-07,2.86841656339843342E-04,3.03783614841652725E-03,1.26966904267441018E-12
3.94400000000000000E+03,1.03125805064485330E-13,1.17590568706946869E-02,1.74049385029283037E-11,3.79799887568025435E-02,1.79542872120804516E-12,3.94239990163544173E-03,8.33599052594685402E-13,2.00010981221375493E-03,1.06782998410654955E-14,1.31481353504532783E-17,1.58218209956043045E-05,3.69201180927534634E-15,2.30017456622936928E-08,1.35248219763109989E-05,9.35334262839620552E-06,3.33112325574508791E-08,2.10772230873642841E-24,1.20723924597338316E-13,2.59103117612024836E-07,2.86841656339909370E-04,3.03783614841787210E-03,1.20256622318023621E-12
3.96100000000000000E+03,9.76755404285608305E-14,1.17590568706913336E-02,1.64850763912947519E-11,3.79799887568208622E-02,1.70053916703512299E-12,3.94239990161430066E-03,7.89542810471104373E-13,2.00010981220887733E-03,1.01139448772720609E-14,1.24532480028283165E-17,1.58218209960177854E-05,3.49688662818577742E-15,2.30017456622936928E-08,1.35248219764583183E-05,9.35334262868115248E-06,3.33112325567988557E-08,1.89082074610698626E-24,1.14343588109112368E-13,2.59103164565787330E-07,2.86841656339972199E-04,3.03783614841914755E-03,1.13900983053631066E-12
3.97800000000000000E+03,9.25133257583299207E-14,1.17590568706881556E-02,1.56138295795236178E-11,3.79799887568382649E-02,1.61066458638101966E-12,3.94239990159428455E-03,7.47814968871041769E-13,2.00010981220425949E-03,9.57941643360318334E-15,1.17950858951847668E-17,1.58218209964094365E-05,3.31207393747887142E-15,2.30017456622936928E-08,1.35248219765978636E-05,9.35334262895105276E-06,3.33112325561812826E-08,1.69624228955506794E-24,1.08300456477660500E-13,2.59103209038013493E-07,2.86841656340031993E-04,3.03783614842035926E-03,1.07881243381956803E-12
3.99500000000000000E+03,8.76239374291152161E-14,1.17590568706851476E-02,1.47886287179802713E-11,3.79799887568547864E-02,1.52553993469358009E-12,3.94239990157533183E-03,7.08292470340045424E-13,2.00010981219988756E-03,9.07313815942906437E-15,1.11717080751405739E-17,1.58218209967806266E-05,3.13702871545532248E-15,2.30017456622936928E-08,1.35248219767300092E-05,9.35334262920678047E-06,3.33112325555959365E-08,1.52168740869922029E-24,1.02576708211023286E-13,2.59103251159854200E-07,2.86841656340088914E-04,3.03783614842150938E-03,1.02179650795086868E-12
4.01200000000000000E+03,8.29929563946121362E-14,1.17590568706822992E-02,1.40070402487984291E-11,3.79799887568704822E-02,1.44491417519436072E-12,3.94239990155738611E-03,6.70858761088844439E-13,2.00010981219574937E-03,8.59361701525723723E-15,1.05812761708866826E-17,1.58218209971320877E-05,2.97123474516032720E-15,2.30017456622936928E-08,1.35248219768552040E-05,9.35334262944895566E-06,3.33112325550417586E-08,1.36509552208936744E-24,9.71554636944673009E-14,2.59103291055528738E-07,2.86841656340143069E-04,3.03783614842260182E-03,9.67793910164750078E-13
4.02900000000000000E+03,7.86067256643206149E-14,1.17590568706796034E-02,1.32667592291986111E-11,3.79799887568853939E-02,1.36854953855893012E-12,3.94239990154039363E-03,6.35403447270404318E-13,2.00010981219183280E-03,8.13943886968551803E-15,1.00220489697379308E-17,1.58218209974647955E-05,2.81420309203467510E-15,2.30017456622936928E-08,1.35248219769738327E-05,9.35334262967826781E-06,3.33112325545172269E-08,1.22461809846644342E-24,9.20207354116739633E-14,2.59103328842691413E-07,2.86841656340194678E-04,3.03783614842363919E-03,9.16645384148257393E-13
4.04600000000000000E+03,7.44523100284088012E-14,1.17590568706770465E-02,1.25656025340987173E-11,3.79799887568995700E-02,1.29622082172336026E-12,3.94239990152430667E-03,6.01821969423009858E-13,2.00010981218812483E-03,7.70926432905802373E-15,9.49237728321064619E-18,1.58218209977799154E-05,2.66547066202206367E-15,2.30017456622936928E-08,1.35248219770862086E-05,9.35334262989546061E-06,3.33112325540204553E-08,1.09858848513122421E-24,8.71573807967688219E-14,2.59103364632778304E-07,2.86841656340243792E-04,3.03783614842462538E-03,8.68200090386186765E-13
4.06300000000000000E+03,7.05174579111296968E-14,1.17590568706746248E-02,1.19015024179685895E-11,3.79799887569130384E-02,1.22771472374932384E-12,3.94239990150907580E-03,5.70015294119132214E-13,2.00010981218461462E-03,7.30182478752928520E-15,8.99069908348509871E-18,1.58218209980779694E-05,2.52459883588365621E-15,2.30017456622936928E-08,1.35248219771927450E-05,9.35334263010102195E-06,3.33112325535507226E-08,9.85534902061847334E-25,8.25510575781268163E-14,2.59103398531336279E-07,2.86841656340290684E-04,3.03783614842556213E-03,8.22315161327724128E-13
4.08000000000000000E+03,6.67905652403550799E-14,1.17590568706723367E-02,1.12725004169542518E-11,3.79799887569258199E-02,1.16282921678992300E-12,3.94239990149465331E-03,5.39889621911392835E-13,2.00010981218129305E-03,6.91591868588527944E-15,8.51553489691321048E-18,1.58218209983605531E-05,2.39117217568750033E-15,2.30017456622936928E-08,1.35248219772936063E-05,9.35334263029582937E-06,3.33112325531053222E-08,8.84116583825729032E-25,7.81881814823900073E-14,2.59103430638333756E-07,2.86841656340335407E-04,3.03783614842645204E-03,7.78855280064415697E-13
4.09700000000000000E+03,6.32606412265760279E-14,1.17590568706701631E-02,1.06767415732644306E-11,3.79799887569379629E-02,1.10137295029836650E-12,3.94239990148099843E-03,5.11356110712951241E-13,2.00010981217814757E-03,6.55040796808037902E-15,8.06548344097047708E-18,1.58218209986284866E-05,2.26479719966068465E-15,2.30017456622936928E-08,1.35248219773890974E-05,9.35334263048045036E-06,3.33112325526829638E-08,7.93134967664954982E-25,7.40558861736878328E-14,2.59103461048456047E-07,2.86841656340377962E-04,3.03783614842729772E-03,7.37692281271775049E-13
4.11400000000000000E+03,5.99172759505204320E-14,1.17590568706681092E-02,1.01124689648112729E-11,3.79799887569495023E-02,1.04316468672656800E-12,3.94239990146806867E-03,4.84330613797976605E-13,2.00010981217517078E-03,6.20421472505829271E-15,7.63921749180938827E-18,1.58218209988823830E-05,2.14510122179338560E-15,2.30017456622936928E-08,1.35248219774795283E-05,9.35334263065536436E-06,3.33112325522827142E-08,7.11516035807621336E-25,7.01419853102156956E-14,2.59103489851383985E-07,2.86841656340418457E-04,3.03783614842810046E-03,6.98704773244838933E-13
4.13100000000000000E+03,5.67506096637955493E-14,1.17590568706661628E-02,9.57801852396091895E-12,3.79799887569604450E-02,9.88032767046566895E-13,3.94239990145582413E-03,4.58733431648821787E-13,2.00010981217235316E-03,5.87631801594448064E-15,7.23547997021032294E-18,1.58218209991225779E-05,2.03173125276925889E-15,2.30017456622936928E-08,1.35248219775652480E-05,9.35334263082093050E-06,3.33112325519041567E-08,6.38296295503999399E-25,6.64349366061140776E-14,2.59103517132058826E-07,2.86841656340457109E-04,3.03783614842886244E-03,6.61777779907750282E-13
4.14800000000000000E+03,5.37513037120044562E-14,1.17590568706643223E-02,9.07181413011629814E-12,3.79799887569708394E-02,9.35814604519745016E-13,3.94239990144423010E-03,4.34489076918228681E-13,2.00010981216968602E-03,5.56575085724057166E-15,6.85308023439159136E-18,1.58218209993500841E-05,1.92435295898304633E-15,2.30017456622936928E-08,1.35248219776464361E-05,9.35334263097774849E-06,3.33112325515456037E-08,5.72607052953318985E-25,6.29238077926996043E-14,2.59103542970932554E-07,2.86841656340493809E-04,3.03783614842958582E-03,6.26802401743669556E-13
4.16500000000000000E+03,5.09105129945799798E-14,1.17590568706625754E-02,8.59236296165820120E-12,3.79799887569807135E-02,8.86356205220028470E-13,3.94239990143325451E-03,4.11526051813364035E-13,2.00010981216715983E-03,5.27159737114494837E-15,6.49089056875291863E-18,1.58218209995654101E-05,1.82264967657266265E-15,2.30017456622936928E-08,1.35248219777233789E-05,9.35334263112622151E-06,3.33112325512063140E-08,5.13681185902045338E-25,5.95982443786449865E-14,2.59103567444205260E-07,2.86841656340528829E-04,3.03783614843027320E-03,5.93675494644679817E-13
4.18200000000000000E+03,4.82198598802154050E-14,1.17590568706609222E-02,8.13825109354711458E-12,3.79799887569900949E-02,8.39511713898928219E-13,3.94239990142286091E-03,3.89776637245532515E-13,2.00010981216476981E-03,4.99299008458106032E-15,6.14784285818042181E-18,1.58218209997698872E-05,1.72632147756451950E-15,2.30017456622936928E-08,1.35248219777961695E-05,9.35334263126705090E-06,3.33112325508840114E-08,4.60819859641623107E-25,5.64484391141555619E-14,2.59103590624049919E-07,2.86841656340562059E-04,3.03783614843092589E-03,5.62299365734852528E-13
4.19900000000000000E+03,4.56714095007285521E-14,1.17590568706593575E-02,7.70813932758242993E-12,3.79799887569989905E-02,7.95142983851129503E-13,3.94239990141301809E-03,3.69176693123054760E-13,2.00010981216250687E-03,4.72910737097955671E-15,5.82292543812860451E-18,1.58218209999631903E-05,1.63508428536971638E-15,2.30017456622936928E-08,1.35248219778651841E-05,9.35334263140029765E-06,3.33112325505794104E-08,4.13398358490426230E-25,5.34651030688148450E-14,2.59103612578824951E-07,2.86841656340593881E-04,3.03783614843154562E-03,5.32581485269243924E-13
4.21600000000000000E+03,4.32576463507950324E-14,1.17590568706578743E-02,7.30075924304344059E-12,3.79799887570074421E-02,7.53119169512724190E-13,3.94239990140370002E-03,3.49665469199039997E-13,2.00010981216036578E-03,4.47917102725909212E-15,5.51518011116791298E-18,1.58218210001460173E-05,1.54866903702821597E-15,2.30017456622936928E-08,1.35248219779306055E-05,9.35334263152640730E-06,3.33112325502914060E-08,3.70856882158934575E-25,5.06394382381111572E-14,2.59103633373276178E-07,2.86841656340624076E-04,3.03783614843213283E-03,5.04434213758908016E-13
